Date,User ID,Item ID_tourist,Item_name,Item_city,Review Text,Travel History,Item Review,Review,Ratings_combined,Item_category_combined,Province,City,Sentiment_Score,Month,YearMonth,User_Segment,Preferred_Province,activity_level,activity_segment,City_Sentiment_Score,Avg_City_Sentiment_Score
16/3/2024,USER-A953,A-76,The Ain Ancient Village - Al Bahah Province,The Ain Ancient Village,the entrance is free you get to visit a small museum telling the story of the village and then walk up the hill to the village and enjoy the views and authenticity,Harrat Kishb volcanic field Saudi Arabia,no review provided,no review provided,4.6,Historical Sites,Al Bahah Province,Al Bahah,0.7579,2024-03,2024-03,Low Activity,Al Bahah Province,1,Low,0.7579,0.734811111
24/1/2024,USER-A954,A-76,The Ain Ancient Village - Al Bahah Province,The Ain Ancient Village,"must visit place  its a 30 mins drive down the hill from  baha city 
toilet facility for men  women available
front side you will see the fortcastle with bats inside the castle take little caution while taking steps inside the dark rooms  to the right down u need to witness the water flow  banana farm  quartz stone
 greenery view  must visit for individuals  family  kids

also u can take a free of cost 360 degree video  which will be shared with you by the organizers in airdrop

climbing top of the fort  castle is not possible with family in my opinion only  for sure it takes immense time to climb the top  which i failed to do  becoz of time constraints

come early and plan accordingly",Harrat Kishb volcanic field Saudi Arabia,no review provided,no review provided,4.6,Historical Sites,Al Bahah Province,Al Bahah,0.743,2024-01,2024-01,Low Activity,Al Bahah Province,1,Low,0.743,0.734811111
18/11/2023,USER-A955,A-76,The Ain Ancient Village - Al Bahah Province,The Ain Ancient Village,wonderful heritage experience must visit in the evening when it all lit up,Harrat Kishb volcanic field Saudi Arabia,no review provided,no review provided,4.6,Historical Sites,Al Bahah Province,Al Bahah,0.5719,2023-11,2023-11,Low Activity,Al Bahah Province,1,Low,0.5719,0.734811111
21/10/2023,USER-A956,A-76,The Ain Ancient Village - Al Bahah Province,The Ain Ancient Village,"a great and a must place to visit when in al baha

thanks to the ministry of culture and the heritage commission for their great work at preserving it and sharing historical information",Harrat Kishb volcanic field Saudi Arabia,no review provided,no review provided,4.6,Historical Sites,Al Bahah Province,Al Bahah,0.9313,2023-10,2023-10,Low Activity,Al Bahah Province,1,Low,0.9313,0.734811111
24/9/2023,USER-A957,A-76,The Ain Ancient Village - Al Bahah Province,The Ain Ancient Village,a nice heritage project and a very peaceful place for evening hangout if you are in albaha  you can get good photos with your family and friends,Harrat Kishb volcanic field Saudi Arabia,no review provided,no review provided,4.6,Historical Sites,Al Bahah Province,Al Bahah,0.9061,2023-09,2023-09,Low Activity,Al Bahah Province,1,Low,0.9061,0.734811111
27/6/2023,USER-A958,A-76,The Ain Ancient Village - Al Bahah Province,The Ain Ancient Village,"of seasons visit early morning or evening gets hot
youll need to walk a lot and climb steps

winters will be better","Al-Balad, Baab Makkah Jeddah",no review provided,no review provided,4.6,Historical Sites,Al Bahah Province,Al Bahah,0.4404,2023-06,2023-06,Low Activity,Al Bahah Province,2,Low,0.4404,0.734811111
12/7/2023,USER-A958,A-76,The Ain Ancient Village - Al Bahah Province,The Ain Ancient Village,"of seasons
 visit early morning or evening gets hot
 youll need to walk a lot and climb steps
 camping  barbecue  space available with parking  and kids play area 

winters will be better time to visit",Harrat Kishb volcanic field Saudi Arabia,no review provided,no review provided,4.6,Historical Sites,Al Bahah Province,Al Bahah,0.6486,2023-07,2023-07,Low Activity,Al Bahah Province,2,Low,0.6486,0.734811111
25/6/2024,USER-A180,A-119,The Ancient City of Madyan - Tabuk Province,Madyan,"last month i had the extraordinary opportunity to visit madyan in saudi arabia a place steeped in historical and spiritual significance madyan is known for its connection to prophet shuaib peace be upon him and is home to ancient rockcut structures that speak volumes about the regions rich past

upon arriving in madyan i was immediately struck by the timeless beauty of the landscape the ancient rock houses carved meticulously into the cliffs were a testament to the architectural ingenuity of the past these structures though weathered by time stood as enduring symbols of the people who once inhabited them walking among these ancient dwellings i felt a profound connection to history imagining the lives of those who lived there millennia ago

the sites historical significance is deeply rooted in its association with prophet shuaib according to islamic tradition madyan is where he preached and guided his people standing in this place i was reminded of the prophets messages of honesty justice and faith it was a deeply spiritual experience reflecting on the enduring relevance of his teachings

the serenity of madyan was palpable the quiet unspoiled surroundings provided a perfect backdrop for reflection and prayer the natural beauty of the area combined with its historical and spiritual importance made this visit exceptionally memorable

visiting madyan was not just a journey through a historical site but a spiritual voyage that deepened my appreciation for the rich tapestry of islamic history it was a reminder of the timeless messages of the prophets and the enduring legacy of the ancient civilizations that once thrived in this region i left madyan with a renewed sense of faith and a deeper connection to the past",No History,no review provided,no review provided,4.3,Historical Sites,Tabuk Province,Tabuk,0.9861,2024-06,2024-06,Low Activity,Makkah Al Mukarramah Province,2,Low,0.9861,0.50002
28/11/2023,USER-A299,A-119,The Ancient City of Madyan - Tabuk Province,Madyan,"if you would to go to historical place  you can visit here otherwise it will be boring place for you

could see how the ancient tomb were built to bury people",No History,no review provided,no review provided,4.3,Historical Sites,Tabuk Province,Tabuk,-0.3182,2023-11,2023-11,High Activity,Al Madinah Al Munawwarah Province,7,Medium,-0.3182,0.50002
21/12/2023,USER-A300,A-119,The Ancient City of Madyan - Tabuk Province,Madyan,one could understand why the area had been occupied through the ages creating living areas out of the sand  with an amazing view of the valley this must have been the ideal place,No History,no review provided,no review provided,4.3,Historical Sites,Tabuk Province,Tabuk,0.8555,2023-12,2023-12,Low Activity,Tabuk Province,2,Low,0.8555,0.50002
11/4/2024,USER-A1475,A-119,The Ancient City of Madyan - Tabuk Province,Madyan,"madyan area  maghaer shoaibas is a historical place there is a museum at the entrance that has a decent amount of information

there are two main historical sites in madyan
1 maghyar shoaib as  it is said that at this place shoaib as and his nation lived  there are homes graves and tomb carved in to mountains which are still visible

2 the well of musa as  allah knows best  there is a well it is said that this is the well where musa as helped two women to take water from the well

the place is known as madyan in the albidaa region in the northwest of the kingdom and one of the important cities on the trade route that connects the northwest of the island with the levant egypt and palestine in the era of the kingdoms of dadan lihyan and the nabataeans and after the emergence of islam it became a meeting point for pilgrimage routes today it is within the territory of the neom project to introduce and benefit from all the archaeological and heritage components available on the site albidaa is the only place that continued to bear the name of madyan before and after islam they are mass graves carved into a mountainous formation similar to the facades of the nabataean tombs in madain saleh and madyan known as the mughars of shoaib as among the ancient egyptians pilgrims in the middle islamic ages some thought that it belonged to the people of shuaib as  and there is no evidence yet linking the graves between shuaib as and his people",No History,no review provided,no review provided,4.3,Historical Sites,Tabuk Province,Tabuk,0.8225,2024-04,2024-04,Low Activity,Tabuk Province,1,Low,0.8225,0.50002
4/3/2024,USER-A1476,A-119,The Ancient City of Madyan - Tabuk Province,Madyan,"al bada also known as madiyan holds profound historical and religious significance as the land of prophets located in the arabian peninsula this region is steeped in the narratives of various revered prophets in islam its sacred soil is said to have been traversed by figures like prophet shuaib known as jethro in judeochristian traditions who played a pivotal role in guiding his people towards righteousness

al badamadiyan nestled within the vast deserts is associated with tales of moral guidance justice and divine intervention the quran highlights the stories of the people of madiyan emphasizing the lessons to be gleaned from their experiences prophet shuaibs teachings focused on ethical conduct and monotheism resonate throughout this ancient land

the geographical features of al badamadiyan marked by arid landscapes and rugged terrains serve as a backdrop to the spiritual narratives etched into the regions history pilgrims and believers often visit these sacred grounds seeking a connection with the prophetic legacy and drawing inspiration from the tales of resilience and faith that unfolded in this hallowed land al badamadiyan stands as a testament to the enduring impact of prophetic teachings on the cultural and spiritual heritage of the islamic world",No History,no review provided,no review provided,4.3,Historical Sites,Tabuk Province,Tabuk,0.9806,2024-03,2024-03,Low Activity,Tabuk Province,1,Low,0.9806,0.50002
18/11/2023,USER-A1477,A-119,The Ancient City of Madyan - Tabuk Province,Madyan,archaeological historical and sacred site this location holds great historical and islamic significance known by another name mughair shuayb it is situated in the albad town the ancient city of madyan despite having some of the most exquisite massive tombs reminiscent of the old nabatean kingdoms architecture it is still mostly unknown,No History,no review provided,no review provided,4.3,Historical Sites,Tabuk Province,Tabuk,0.7351,2023-11,2023-11,Low Activity,Tabuk Province,1,Low,0.7351,0.50002
13/10/2023,USER-A1478,A-119,The Ancient City of Madyan - Tabuk Province,Madyan,"i am lucky to visit this historical place really amazed to see the ancient way of living

the team at site doing great to secure and preserve this ancient city",No History,no review provided,no review provided,4.3,Historical Sites,Tabuk Province,Tabuk,0.9152,2023-10,2023-10,Low Activity,Tabuk Province,1,Low,0.9152,0.50002
4/8/2023,USER-A1479,A-119,The Ancient City of Madyan - Tabuk Province,Madyan,its amazing places in saudiyou can see only these housesin this place its 100 aan historical place of tribes as per my openion its an amazing place,No History,no review provided,no review provided,4.3,Historical Sites,Tabuk Province,Tabuk,0.8225,2023-08,2023-08,Low Activity,Tabuk Province,1,Low,0.8225,0.50002
7/7/2023,USER-A1480,A-119,The Ancient City of Madyan - Tabuk Province,Madyan,"the holy quran states that shuaib alaihe salam  was appointed by god to be a prophet to the people of midian the people of this land were said to be especially notorious for cheating others through dishonesty and for idolatry
madyan is an archeological site located in the northwestern arabian peninsula in the region of tabuk saudi arabia",No History,no review provided,no review provided,4.3,Historical Sites,Tabuk Province,Tabuk,-0.7146,2023-07,2023-07,Low Activity,Tabuk Province,1,Low,-0.7146,0.50002
